Source,Target,Weight
"ROBERTSON, JOE","JAMESON, J. JONAH",286
"ROBERTSON, JOE",SANDMAN/WILLIAM BAKE,8
"ROBERTSON, JOE",KINGPIN/WILSON FISK,37
"ROBERTSON, JOE","GRANT, GLORIA GLORY",71
"ROBERTSON, JOE","ROBERTSON, RANDY",45
"ROBERTSON, JOE","URICH, BEN",66
"ROBERTSON, JOE","MERCADO, JOY",24
"ROBERTSON, JOE","OSBORN, HARRY",72
"ROBERTSON, JOE",HAMMERHEAD,14
"ROBERTSON, JOE",SPIDER-MAN CLONE/BEN,41
"ROBERTSON, JOE",ARRANGER/,17
"ROBERTSON, JOE",TOMBSTONE/LONNIE THO,21
"ROBERTSON, JOE","KATZENBERG, NICK",15
"ROBERTSON, JOE","LEEDS, NED",38
"ROBERTSON, JOE","JARVIS, EDWIN",11
"ROBERTSON, JOE",DAREDEVIL/MATT MURDO,16
"ROBERTSON, JOE","DUGAN, TIMOTHY ALOYI",6
"ROBERTSON, JOE",HUMAN TORCH/JOHNNY S,14
"ROBERTSON, JOE","RICHARDS, FRANKLIN B",5
"ROBERTSON, JOE","CUSHING, KATE",34
"ROBERTSON, JOE",HOBGOBLIN V/JASON PH,21
LIZARD/DR. CURTIS CO,"ROBERTSON, JOE",13
"OSBORN, LIZ ALLAN","ROBERTSON, JOE",38
ANT-MAN/DR. HENRY J.,"ROBERTSON, JOE",6
"LEEDS, BETTY BRANT","ROBERTSON, JOE",114
GREEN GOBLIN/NORMAN,"ROBERTSON, JOE",27
"LUBENSKI, NATE","ROBERTSON, JOE",18
BLACK CAT/FELICIA HA,"ROBERTSON, JOE",28
"JAMESON, COL. JOHN","ROBERTSON, JOE",22
"NELSON, FRANKLIN FOG","ROBERTSON, JOE",11
DR. OCTOPUS/OTTO OCT,"ROBERTSON, JOE",28
"THOMPSON, EUGENE FLA","ROBERTSON, JOE",73
"WATSON-PARKER, MARY","ROBERTSON, JOE",186
"WATSON, ANNA","ROBERTSON, JOE",42
"LEEDS, BETTY BRANT",KINGPIN/WILSON FISK,25
"LEEDS, BETTY BRANT","MERCADO, JOY",7
"LEEDS, BETTY BRANT","WATSON-PARKER, MARY",127
"LEEDS, BETTY BRANT","THOMPSON, EUGENE FLA",124
"LEEDS, BETTY BRANT",BLACK CAT/FELICIA HA,22
"LEEDS, BETTY BRANT","CUSHING, KATE",17
"LEEDS, BETTY BRANT","ROBERTSON, RANDY",14
"LEEDS, BETTY BRANT","JAMESON, COL. JOHN",23
"LEEDS, BETTY BRANT","URICH, BEN",38
"LEEDS, BETTY BRANT",SANDMAN/WILLIAM BAKE,8
"LEEDS, BETTY BRANT",HUMAN TORCH/JOHNNY S,16
"LEEDS, BETTY BRANT",LIZARD/DR. CURTIS CO,9
"LEEDS, BETTY BRANT",HAMMERHEAD,7
"LEEDS, BETTY BRANT",HOBGOBLIN V/JASON PH,12
"LEEDS, BETTY BRANT","LEEDS, NED",52
"LEEDS, BETTY BRANT","WATSON, ANNA",47
"LEEDS, BETTY BRANT","OSBORN, HARRY",56
"LEEDS, BETTY BRANT",ICEMAN/ROBERT BOBBY,5
"JAMESON, J. JONAH","LEEDS, BETTY BRANT",178
"OSBORN, LIZ ALLAN","LEEDS, BETTY BRANT",69
GREEN GOBLIN/NORMAN,"LEEDS, BETTY BRANT",35
"GRANT, GLORIA GLORY","LEEDS, BETTY BRANT",32
"KATZENBERG, NICK","LEEDS, BETTY BRANT",8
"LUBENSKI, NATE","LEEDS, BETTY BRANT",9
DAREDEVIL/MATT MURDO,"LEEDS, BETTY BRANT",12
ARRANGER/,"LEEDS, BETTY BRANT",8
SPIDER-MAN CLONE/BEN,"LEEDS, BETTY BRANT",18
TOMBSTONE/LONNIE THO,"LEEDS, BETTY BRANT",6
DR. OCTOPUS/OTTO OCT,"LEEDS, BETTY BRANT",23
KINGPIN/WILSON FISK,"CUSHING, KATE",9
KINGPIN/WILSON FISK,"OSBORN, LIZ ALLAN",10
KINGPIN/WILSON FISK,ARRANGER/,21
KINGPIN/WILSON FISK,"PAGE, KAREN",28
KINGPIN/WILSON FISK,BLACK CAT/FELICIA HA,17
KINGPIN/WILSON FISK,HOBGOBLIN V/JASON PH,7
KINGPIN/WILSON FISK,DAREDEVIL/MATT MURDO,102
KINGPIN/WILSON FISK,BLACK WIDOW/NATASHA,15
KINGPIN/WILSON FISK,"LEEDS, NED",13
KINGPIN/WILSON FISK,"URICH, BEN",32
KINGPIN/WILSON FISK,"THOMPSON, EUGENE FLA",21
"GRANT, GLORIA GLORY",KINGPIN/WILSON FISK,13
"WATSON, ANNA",KINGPIN/WILSON FISK,7
"JAMESON, COL. JOHN",KINGPIN/WILSON FISK,7
"ROBERTSON, RANDY",KINGPIN/WILSON FISK,7
"NELSON, FRANKLIN FOG",KINGPIN/WILSON FISK,56
CLOAK/TYRONE JOHNSON,KINGPIN/WILSON FISK,10
HAMMERHEAD,KINGPIN/WILSON FISK,11
ANT-MAN/DR. HENRY J.,KINGPIN/WILSON FISK,7
"JAMESON, J. JONAH",KINGPIN/WILSON FISK,45
"LUBENSKI, NATE",KINGPIN/WILSON FISK,10
DR. OCTOPUS/OTTO OCT,KINGPIN/WILSON FISK,7
"OSBORN, HARRY",KINGPIN/WILSON FISK,19
BEETLE/ABNER RONALD,KINGPIN/WILSON FISK,5
DAGGER/TANDY BOWEN,KINGPIN/WILSON FISK,10
FALCON/SAM WILSON,KINGPIN/WILSON FISK,6
TOMBSTONE/LONNIE THO,KINGPIN/WILSON FISK,7
MAGNETO/MAGNUS/ERIC,KINGPIN/WILSON FISK,9
DR. DOOM/VICTOR VON,KINGPIN/WILSON FISK,14
DIAMONDBACK II/RACHE,KINGPIN/WILSON FISK,9
MANDARIN,KINGPIN/WILSON FISK,5
RED SKULL/JOHANN SCH,KINGPIN/WILSON FISK,11
WIZARD/BENTLEY WITTM,KINGPIN/WILSON FISK,8
"KATZENBERG, NICK",KINGPIN/WILSON FISK,11
"FURY, COL. NICHOLAS",KINGPIN/WILSON FISK,9
"MERCADO, JOY",KINGPIN/WILSON FISK,7
"WATSON-PARKER, MARY",KINGPIN/WILSON FISK,47
"WATSON-PARKER, MARY",QUASAR III/WENDELL V,5
"WATSON-PARKER, MARY",BEETLE/ABNER RONALD,5
"WATSON-PARKER, MARY","JARVIS, EDWIN",7
"WATSON-PARKER, MARY",BLACK CAT/FELICIA HA,47
"WATSON-PARKER, MARY",HUMAN TORCH/JOHNNY S,15
"WATSON-PARKER, MARY","JAMESON, J. JONAH",235
"WATSON-PARKER, MARY",MOON KNIGHT/MARC SPE,5
"WATSON-PARKER, MARY","CUSHING, KATE",46
"WATSON-PARKER, MARY",TITANIA II/MARY SKEE,5
"WATSON-PARKER, MARY",DR. DOOM/VICTOR VON,8
"WATSON-PARKER, MARY",ARRANGER/,26
"WATSON-PARKER, MARY","ROBERTSON, RANDY",28
"WATSON-PARKER, MARY","LEEDS, NED",35
"WATSON-PARKER, MARY",GREEN GOBLIN/NORMAN,52
"WATSON-PARKER, MARY","MERCADO, JOY",40
"WATSON-PARKER, MARY",DAREDEVIL/MATT MURDO,19
"WATSON-PARKER, MARY",HAMMERHEAD,19
"WATSON-PARKER, MARY",LIZARD/DR. CURTIS CO,27
"WATSON-PARKER, MARY","OSBORN, LIZ ALLAN",66
"WATSON-PARKER, MARY","GRANT, GLORIA GLORY",55
SANDMAN/WILLIAM BAKE,"WATSON-PARKER, MARY",19
TOMBSTONE/LONNIE THO,"WATSON-PARKER, MARY",21
"URICH, BEN","WATSON-PARKER, MARY",74
"NELSON, FRANKLIN FOG","WATSON-PARKER, MARY",11
"OSBORN, HARRY","WATSON-PARKER, MARY",115
HOBGOBLIN V/JASON PH,"WATSON-PARKER, MARY",40
"KATZENBERG, NICK","WATSON-PARKER, MARY",31
"JAMESON, COL. JOHN","WATSON-PARKER, MARY",32
WIZARD/BENTLEY WITTM,"WATSON-PARKER, MARY",5
"LUBENSKI, NATE","WATSON-PARKER, MARY",32
SPIDER-MAN CLONE/BEN,"WATSON-PARKER, MARY",77
DR. OCTOPUS/OTTO OCT,"WATSON-PARKER, MARY",41
"THOMPSON, EUGENE FLA","WATSON-PARKER, MARY",120
"WATSON, ANNA","WATSON-PARKER, MARY",93
"WATSON, ANNA","LUBENSKI, NATE",5
"WATSON, ANNA","ROBERTSON, RANDY",11
"WATSON, ANNA","URICH, BEN",15
"WATSON, ANNA","MERCADO, JOY",5
"WATSON, ANNA","THOMPSON, EUGENE FLA",44
"WATSON, ANNA",GREEN GOBLIN/NORMAN,24
"WATSON, ANNA",LIZARD/DR. CURTIS CO,5
"WATSON, ANNA","GRANT, GLORIA GLORY",11
"WATSON, ANNA","JAMESON, J. JONAH",71
"WATSON, ANNA",SPIDER-MAN CLONE/BEN,14
"OSBORN, LIZ ALLAN","WATSON, ANNA",24
"OSBORN, HARRY","WATSON, ANNA",37
HUMAN TORCH/JOHNNY S,"WATSON, ANNA",7
"JAMESON, COL. JOHN","WATSON, ANNA",15
"NELSON, FRANKLIN FOG","WATSON, ANNA",5
DR. OCTOPUS/OTTO OCT,"WATSON, ANNA",9
"LEEDS, NED","WATSON, ANNA",15
MACHINE MAN/X-51,STINGRAY/DR. WALTER,7
MACHINE MAN/X-51,COLOSSUS II/PETER RA,6
MACHINE MAN/X-51,NIGHTCRAWLER/KURT WA,5
MACHINE MAN/X-51,SHADOWCAT/KATHERINE,5
MACHINE MAN/X-51,USAGENT/CAPTAIN JOHN,5
MACHINE MAN/X-51,QUASAR III/WENDELL V,9
MACHINE MAN/X-51,MOONDRAGON/HEATHER D,5
MACHINE MAN/X-51,ANT-MAN/DR. HENRY J.,8
STARFOX/EROS,MACHINE MAN/X-51,6
"CAGE, LUKE/CARL LUCA",MACHINE MAN/X-51,5
JOCASTA,MACHINE MAN/X-51,5
HUMAN TORCH/JOHNNY S,MACHINE MAN/X-51,6
SANDMAN/WILLIAM BAKE,MACHINE MAN/X-51,5
SERSI/SYLVIA,MACHINE MAN/X-51,6
FALCON/SAM WILSON,MACHINE MAN/X-51,7
BLACK WIDOW/NATASHA,MACHINE MAN/X-51,5
FIREBIRD/BONITA JUAR,MACHINE MAN/X-51,5
CAPTAIN MARVEL II/MO,MACHINE MAN/X-51,8
HERCULES [GREEK GOD],MACHINE MAN/X-51,8
BLACK KNIGHT V/DANE,MACHINE MAN/X-51,8
JOCASTA,BINARY/CAROL DANVERS,21
JOCASTA,"JARVIS, EDWIN",22
JOCASTA,ULTRON,6
JOCASTA,ANT-MAN II/SCOTT HAR,5
JOCASTA,FALCON/SAM WILSON,5
JOCASTA,CAPTAIN MARVEL/CAPTA,6
JOCASTA,BLACK WIDOW/NATASHA,8
JOCASTA,HERCULES [GREEK GOD],9
HUMAN TORCH/JOHNNY S,JOCASTA,5
ANT-MAN/DR. HENRY J.,JOCASTA,22
MOONDRAGON/HEATHER D,JOCASTA,9
ULTRON,PHARAOH RAMA-TUT,6
ULTRON,TITANIA II/MARY SKEE,7
ULTRON,PILEDRIVER II/BRIAN,11
ULTRON,CAPTAIN MARVEL II/MO,9
ULTRON,MOLECULE MAN/OWEN RE,10
ULTRON,ABSORBING MAN/CARL C,10
ULTRON,WRECKER III/DIRK GAR,11
ULTRON,MAGNETO/MAGNUS/ERIC,9
ULTRON,COLOSSUS II/PETER RA,10
ULTRON,KLAW/ULYSSES KLAW,6
ULTRON,DR. OCTOPUS/OTTO OCT,10
BULLDOZER/HENRY CAMP,ULTRON,11
NIGHTCRAWLER/KURT WA,ULTRON,9
VOLCANA/MARSHA ROSEN,ULTRON,7
LIZARD/DR. CURTIS CO,ULTRON,9
ANT-MAN/DR. HENRY J.,ULTRON,33
DR. DOOM/VICTOR VON,ULTRON,12
USAGENT/CAPTAIN JOHN,ULTRON,7
HUMAN TORCH/JOHNNY S,ULTRON,15
"JARVIS, EDWIN",ULTRON,18
"JAMESON, J. JONAH",SPIDER-MAN CLONE/BEN,42
"JAMESON, J. JONAH",DAREDEVIL/MATT MURDO,50
"JAMESON, J. JONAH",GAMBIT/REMY LEBEAU,5
"JAMESON, J. JONAH",IRON FIST/DANIEL RAN,5
"JAMESON, J. JONAH","FURY, COL. NICHOLAS",13
"JAMESON, J. JONAH",BEETLE/ABNER RONALD,5
"JAMESON, J. JONAH",HOBGOBLIN V/JASON PH,21
"JAMESON, J. JONAH",X-MAN/NATHAN GREY,5
"JAMESON, J. JONAH","OSBORN, HARRY",105
"JAMESON, J. JONAH","RICHARDS, FRANKLIN B",7
"JAMESON, J. JONAH",BISHOP /,5
"JAMESON, J. JONAH",HAMMERHEAD,16
"JAMESON, J. JONAH",ZABU,5
"JAMESON, J. JONAH",KA-ZAR/KEVIN PLUNDER,6
"JAMESON, J. JONAH","KATZENBERG, NICK",17
"JAMESON, J. JONAH",GREEN GOBLIN/NORMAN,58
"JAMESON, J. JONAH",BINARY/CAROL DANVERS,5
"JAMESON, J. JONAH",DR. DOOM/VICTOR VON,5
"JAMESON, J. JONAH",BLACK CAT/FELICIA HA,25
"JAMESON, J. JONAH","JARVIS, EDWIN",14
"JAMESON, J. JONAH","CAGE, LUKE/CARL LUCA",7
"JAMESON, J. JONAH","DUGAN, TIMOTHY ALOYI",9
"JAMESON, J. JONAH",WONG,5
"JAMESON, J. JONAH","GRANT, GLORIA GLORY",75
HUMAN TORCH/JOHNNY S,"JAMESON, J. JONAH",34
ARRANGER/,"JAMESON, J. JONAH",17
FALCON/SAM WILSON,"JAMESON, J. JONAH",6
"PAGE, KAREN","JAMESON, J. JONAH",7
BLACK WIDOW/NATASHA,"JAMESON, J. JONAH",9
ANT-MAN/DR. HENRY J.,"JAMESON, J. JONAH",14
"ROBERTSON, RANDY","JAMESON, J. JONAH",38
TOMBSTONE/LONNIE THO,"JAMESON, J. JONAH",10
SPIDER-WOMAN/JESSICA,"JAMESON, J. JONAH",6
"LEEDS, NED","JAMESON, J. JONAH",53
"JAMESON, COL. JOHN","JAMESON, J. JONAH",47
ICEMAN/ROBERT BOBBY,"JAMESON, J. JONAH",13
LIZARD/DR. CURTIS CO,"JAMESON, J. JONAH",23
"URICH, BEN","JAMESON, J. JONAH",85
"OSBORN, LIZ ALLAN","JAMESON, J. JONAH",81
"LUBENSKI, NATE","JAMESON, J. JONAH",22
"MASTERS, ALICIA REIS","JAMESON, J. JONAH",6
DR. OCTOPUS/OTTO OCT,"JAMESON, J. JONAH",37
"MERCADO, JOY","JAMESON, J. JONAH",30
"CUSHING, KATE","JAMESON, J. JONAH",36
"NELSON, FRANKLIN FOG","JAMESON, J. JONAH",26
SANDMAN/WILLIAM BAKE,"JAMESON, J. JONAH",16
"THOMPSON, EUGENE FLA","JAMESON, J. JONAH",144
"URICH, BEN",TOMBSTONE/LONNIE THO,8
"URICH, BEN","LEEDS, NED",6
"URICH, BEN",BLACK WIDOW/NATASHA,8
"URICH, BEN","LUBENSKI, NATE",5
"URICH, BEN",SPIDER-MAN CLONE/BEN,18
"URICH, BEN",BLACK CAT/FELICIA HA,12
"URICH, BEN",HAMMERHEAD,8
"URICH, BEN","NELSON, FRANKLIN FOG",32
"URICH, BEN",DR. OCTOPUS/OTTO OCT,7
"URICH, BEN",HUMAN TORCH/JOHNNY S,5
"URICH, BEN",HOBGOBLIN V/JASON PH,12
"URICH, BEN",GREEN GOBLIN/NORMAN,11
"PAGE, KAREN","URICH, BEN",14
"KATZENBERG, NICK","URICH, BEN",9
ARRANGER/,"URICH, BEN",13
"OSBORN, LIZ ALLAN","URICH, BEN",16
"MERCADO, JOY","URICH, BEN",14
"ROBERTSON, RANDY","URICH, BEN",14
"GRANT, GLORIA GLORY","URICH, BEN",27
"CUSHING, KATE","URICH, BEN",26
"OSBORN, HARRY","URICH, BEN",11
DAREDEVIL/MATT MURDO,"URICH, BEN",49
"THOMPSON, EUGENE FLA","URICH, BEN",23
ICEMAN/ROBERT BOBBY,WHITE QUEEN/EMMA FRO,12
ICEMAN/ROBERT BOBBY,TOAD/MORTIMER TOYNBE,21
ICEMAN/ROBERT BOBBY,BOOMER/TABITHA SMITH,39
ICEMAN/ROBERT BOBBY,LEECH,24
ICEMAN/ROBERT BOBBY,RICTOR/JULIO ESTEBAN,30
ICEMAN/ROBERT BOBBY,CAPTAIN BRITAIN/BRIA,5
ICEMAN/ROBERT BOBBY,FALCON/SAM WILSON,7
ICEMAN/ROBERT BOBBY,MEDUSA/MEDUSALITH AM,7
ICEMAN/ROBERT BOBBY,SILHOUETTE,6
ICEMAN/ROBERT BOBBY,SASQUATCH/WALTER LAN,18
ICEMAN/ROBERT BOBBY,SUNFIRE/SHIRO YOSHID,15
ICEMAN/ROBERT BOBBY,"SUMMERS, NATHAN CHRI",61
ICEMAN/ROBERT BOBBY,SHATTERSTAR II/GAVEE,7
ICEMAN/ROBERT BOBBY,BLACK WIDOW/NATASHA,42
ICEMAN/ROBERT BOBBY,GHOST RIDER II/JOHNN,25
ICEMAN/ROBERT BOBBY,KA-ZAR/KEVIN PLUNDER,9
ICEMAN/ROBERT BOBBY,MARROW/SARAH,19
ICEMAN/ROBERT BOBBY,DARKSTAR/LAYNIA SERG,18
ICEMAN/ROBERT BOBBY,ZERO,5
ICEMAN/ROBERT BOBBY,SUNSPOT/ROBERTO DACO,20
ICEMAN/ROBERT BOBBY,"HODGE, CAMERON",29
ICEMAN/ROBERT BOBBY,DAZZLER II/ALLISON B,8
ICEMAN/ROBERT BOBBY,LONGSHOT,5
ICEMAN/ROBERT BOBBY,SKIDS/SALLY BLEVINS,31
ICEMAN/ROBERT BOBBY,"MASTERS, ALICIA REIS",8
ICEMAN/ROBERT BOBBY,"HUDSON, HEATHER",12
ICEMAN/ROBERT BOBBY,LILANDRA NERAMANI [S,6
ICEMAN/ROBERT BOBBY,MULTIPLE MAN/JAMES A,20
ICEMAN/ROBERT BOBBY,SIRYN/THERESA ROURKE,13
ICEMAN/ROBERT BOBBY,STRYFE,9
ICEMAN/ROBERT BOBBY,AURORA/JEANNE-MARIE,8
ICEMAN/ROBERT BOBBY,DR. DRUID/ANTHONY LU,10
ICEMAN/ROBERT BOBBY,STRONG GUY/GUIDO CAR,26
ICEMAN/ROBERT BOBBY,PHARAOH RAMA-TUT,6
ICEMAN/ROBERT BOBBY,"DUGAN, TIMOTHY ALOYI",6
ICEMAN/ROBERT BOBBY,"CORTEZ, FABIAN",6
ICEMAN/ROBERT BOBBY,ANT-MAN II/SCOTT HAR,6
ICEMAN/ROBERT BOBBY,MOONDRAGON/HEATHER D,41
ICEMAN/ROBERT BOBBY,MAGNETO/MAGNUS/ERIC,45
ICEMAN/ROBERT BOBBY,HUMAN TORCH/JOHNNY S,48
ICEMAN/ROBERT BOBBY,THUNDERBIRD II/JAMES,10
ICEMAN/ROBERT BOBBY,SPIRAL,6
ICEMAN/ROBERT BOBBY,"HARKNESS, AGATHA",9
ICEMAN/ROBERT BOBBY,GAMORA,9
ICEMAN/ROBERT BOBBY,THANOS,10
ICEMAN/ROBERT BOBBY,PUPPET MASTER/PHILLI,7
ICEMAN/ROBERT BOBBY,MOON KNIGHT/MARC SPE,6
ICEMAN/ROBERT BOBBY,"JARVIS, EDWIN",8
ICEMAN/ROBERT BOBBY,HERCULES [GREEK GOD],50
GAMBIT/REMY LEBEAU,ICEMAN/ROBERT BOBBY,72
NIGHTCRAWLER/KURT WA,ICEMAN/ROBERT BOBBY,25
"HUNTER, STEVIE",ICEMAN/ROBERT BOBBY,6
X-MAN/NATHAN GREY,ICEMAN/ROBERT BOBBY,8
"RICHARDS, FRANKLIN B",ICEMAN/ROBERT BOBBY,16
"MACTAGGERT, MOIRA KI",ICEMAN/ROBERT BOBBY,21
COLOSSUS II/PETER RA,ICEMAN/ROBERT BOBBY,75
FORGE,ICEMAN/ROBERT BOBBY,35
WARLOCK III,ICEMAN/ROBERT BOBBY,8
CANNONBALL II/SAM GU,ICEMAN/ROBERT BOBBY,54
SHADOWCAT/KATHERINE,ICEMAN/ROBERT BOBBY,16
QUASAR III/WENDELL V,ICEMAN/ROBERT BOBBY,13
DEATHBIRD [SHI'AR],ICEMAN/ROBERT BOBBY,8
"SUMMERS, MADELYNE MA",ICEMAN/ROBERT BOBBY,8
HAVOK/ALEX SUMMERS,ICEMAN/ROBERT BOBBY,73
MOLE MAN/HARVEY RUPE,ICEMAN/ROBERT BOBBY,8
SAURON/DR. KARL LYKO,ICEMAN/ROBERT BOBBY,11
ZABU,ICEMAN/ROBERT BOBBY,5
"GYRICH, HENRY PETER",ICEMAN/ROBERT BOBBY,5
"FURY, COL. NICHOLAS",ICEMAN/ROBERT BOBBY,16
MR. SINISTER/NATHAN,ICEMAN/ROBERT BOBBY,9
FIREFIST/RUSTY COLLI,ICEMAN/ROBERT BOBBY,33
"MADDICKS, ARTHUR ART",ICEMAN/ROBERT BOBBY,31
BLACK KNIGHT V/DANE,ICEMAN/ROBERT BOBBY,15
"TILBY, TRISH/PATRICI",ICEMAN/ROBERT BOBBY,34
BISHOP /,ICEMAN/ROBERT BOBBY,64
FERAL/MARIA CALLASAN,ICEMAN/ROBERT BOBBY,5
PUCK/EUGENE MILTON J,ICEMAN/ROBERT BOBBY,10
MAGUS,ICEMAN/ROBERT BOBBY,12
USAGENT/CAPTAIN JOHN,ICEMAN/ROBERT BOBBY,7
WILD CHILD/KYLE GIBN,ICEMAN/ROBERT BOBBY,7
DRAX/ARTHUR DOUGLAS,ICEMAN/ROBERT BOBBY,10
IRON MAN DOPPELGANGE,ICEMAN/ROBERT BOBBY,7
DR. DOOM/VICTOR VON,ICEMAN/ROBERT BOBBY,11
DARKHAWK/CHRIS POWEL,ICEMAN/ROBERT BOBBY,8
WOLFSBANE/RAHNE SINC,ICEMAN/ROBERT BOBBY,22
MR. FANTASTIC DOPPEL,ICEMAN/ROBERT BOBBY,7
NOVA II/FRANKIE RAYE,ICEMAN/ROBERT BOBBY,7
COLOSSUS II DOPPELGA,ICEMAN/ROBERT BOBBY,5
"JONES, RICHARD MILHO",ICEMAN/ROBERT BOBBY,8
"JONES, GABE",ICEMAN/ROBERT BOBBY,5
LEGION II/DAVID HALL,ICEMAN/ROBERT BOBBY,10
BANSHEE/SEAN CASSIDY,ICEMAN/ROBERT BOBBY,34
SABRETOOTH/VICTOR CR,ICEMAN/ROBERT BOBBY,11
CALIBAN/,ICEMAN/ROBERT BOBBY,25
APOCALYPSE/EN SABAH,ICEMAN/ROBERT BOBBY,42
MAD DOG/COLONEL BUZZ,ICEMAN/ROBERT BOBBY,5
GARGOYLE II/ISAAC CH,ICEMAN/ROBERT BOBBY,35
ANT-MAN/DR. HENRY J.,ICEMAN/ROBERT BOBBY,32
LIVING LIGHTNING/MIG,ICEMAN/ROBERT BOBBY,11
NORTHSTAR/JEAN-PAUL,ICEMAN/ROBERT BOBBY,10
POLARIS/LORNA DANE,ICEMAN/ROBERT BOBBY,69
THANOS DOPPELGANGER,ICEMAN/ROBERT BOBBY,9
PIP/PRINCE GOFERN,ICEMAN/ROBERT BOBBY,9
SHAMAN/MICHAEL TWOYO,ICEMAN/ROBERT BOBBY,10
DAREDEVIL/MATT MURDO,ICEMAN/ROBERT BOBBY,17
"THOMPSON, EUGENE FLA",ICEMAN/ROBERT BOBBY,5
"THOMPSON, EUGENE FLA","ROBERTSON, RANDY",15
"THOMPSON, EUGENE FLA",DR. OCTOPUS/OTTO OCT,17
"THOMPSON, EUGENE FLA",HOBGOBLIN V/JASON PH,9
"THOMPSON, EUGENE FLA","LUBENSKI, NATE",11
"THOMPSON, EUGENE FLA","MERCADO, JOY",9
"THOMPSON, EUGENE FLA",LIZARD/DR. CURTIS CO,10
"THOMPSON, EUGENE FLA",GREEN GOBLIN/NORMAN,36
"THOMPSON, EUGENE FLA","OSBORN, HARRY",75
"THOMPSON, EUGENE FLA","LEEDS, NED",28
"THOMPSON, EUGENE FLA","OSBORN, LIZ ALLAN",89
"THOMPSON, EUGENE FLA",SPIDER-MAN CLONE/BEN,8
CLOAK/TYRONE JOHNSON,"THOMPSON, EUGENE FLA",5
DAGGER/TANDY BOWEN,"THOMPSON, EUGENE FLA",5
DAREDEVIL/MATT MURDO,"THOMPSON, EUGENE FLA",7
"KATZENBERG, NICK","THOMPSON, EUGENE FLA",5
"GRANT, GLORIA GLORY","THOMPSON, EUGENE FLA",26
ARRANGER/,"THOMPSON, EUGENE FLA",5
"CUSHING, KATE","THOMPSON, EUGENE FLA",14
TOMBSTONE/LONNIE THO,"THOMPSON, EUGENE FLA",6
SANDMAN/WILLIAM BAKE,"THOMPSON, EUGENE FLA",9
BLACK CAT/FELICIA HA,"THOMPSON, EUGENE FLA",37
"JAMESON, COL. JOHN","THOMPSON, EUGENE FLA",22
"NELSON, FRANKLIN FOG","THOMPSON, EUGENE FLA",5
HUMAN TORCH/JOHNNY S,"THOMPSON, EUGENE FLA",16
"GRANT, GLORIA GLORY","CUSHING, KATE",20
"GRANT, GLORIA GLORY",TOMBSTONE/LONNIE THO,7
"GRANT, GLORIA GLORY",HAMMERHEAD,5
"GRANT, GLORIA GLORY",ARRANGER/,11
"GRANT, GLORIA GLORY",HOBGOBLIN V/JASON PH,5
"GRANT, GLORIA GLORY",DR. OCTOPUS/OTTO OCT,6
"GRANT, GLORIA GLORY","LEEDS, NED",5
"GRANT, GLORIA GLORY",LIZARD/DR. CURTIS CO,6
"MERCADO, JOY","GRANT, GLORIA GLORY",19
"OSBORN, HARRY","GRANT, GLORIA GLORY",19
"KATZENBERG, NICK","GRANT, GLORIA GLORY",17
GREEN GOBLIN/NORMAN,"GRANT, GLORIA GLORY",7
BLACK CAT/FELICIA HA,"GRANT, GLORIA GLORY",7
"LUBENSKI, NATE","GRANT, GLORIA GLORY",7
"ROBERTSON, RANDY","GRANT, GLORIA GLORY",23
"OSBORN, LIZ ALLAN","GRANT, GLORIA GLORY",16
SPIDER-MAN CLONE/BEN,"GRANT, GLORIA GLORY",8
GARGOYLE II/ISAAC CH,MOONDRAGON/HEATHER D,32
GARGOYLE II/ISAAC CH,ODIN [ASGARDIAN],5
GARGOYLE II/ISAAC CH,"FURY, COL. NICHOLAS",5
GARGOYLE II/ISAAC CH,WONG,13
GARGOYLE II/ISAAC CH,DAREDEVIL/MATT MURDO,8
GARGOYLE II/ISAAC CH,GHOST RIDER II/JOHNN,5
GARGOYLE II/ISAAC CH,COLOSSUS II/PETER RA,5
GARGOYLE II/ISAAC CH,CLEA,10
GARGOYLE II/ISAAC CH,HYPERION,5
HUMAN TORCH/JOHNNY S,GARGOYLE II/ISAAC CH,9
MAD DOG/COLONEL BUZZ,GARGOYLE II/ISAAC CH,5
"JONES, RICHARD MILHO",GARGOYLE II/ISAAC CH,5
HELLSTORM/DAIMON HEL,GARGOYLE II/ISAAC CH,32
MOONDRAGON/HEATHER D,"JONES, RICHARD MILHO",24
MOONDRAGON/HEATHER D,USAGENT/CAPTAIN JOHN,11
MOONDRAGON/HEATHER D,JACK OF HEARTS/JACK,12
MOONDRAGON/HEATHER D,DR. DRUID/ANTHONY LU,13
MOONDRAGON/HEATHER D,"HARKNESS, AGATHA",12
MOONDRAGON/HEATHER D,HYPERION,15
MOONDRAGON/HEATHER D,MAD DOG/COLONEL BUZZ,11
MOONDRAGON/HEATHER D,WHIZZER II/STANLEY S,14
MOONDRAGON/HEATHER D,MANTIS/? BRANDT,7
MOONDRAGON/HEATHER D,MOON KNIGHT/MARC SPE,7
MOONDRAGON/HEATHER D,SASQUATCH/WALTER LAN,12
MOONDRAGON/HEATHER D,PHARAOH RAMA-TUT,10
MOONDRAGON/HEATHER D,GAMORA,21
MOONDRAGON/HEATHER D,"HUDSON, HEATHER",11
MOONDRAGON/HEATHER D,COLOSSUS II/PETER RA,18
MOONDRAGON/HEATHER D,STRONG GUY/GUIDO CAR,11
