Source,Target,Weight
Sersi / Sylvia,Thing / Benjamin J. Gr,12
Machine Man / X-51,Thing / Benjamin J. Gr,8
Doc Samson / Dr. Leona,Thing / Benjamin J. Gr,7
"O'brien, Michael",Thing / Benjamin J. Gr,5
Guardian / James Macdo,Thing / Benjamin J. Gr,9
Beyonder,Thing / Benjamin J. Gr,8
Power Man / Erik Joste,Thing / Benjamin J. Gr,5
Beast / Henry &hank& P,Thing / Benjamin J. Gr,67
Leader / Sam Sterns,Thing / Benjamin J. Gr,6
"Masters, Alicia Reis",Thing / Benjamin J. Gr,179
Ghaur [deviant],Thing / Benjamin J. Gr,6
Dr. Strange / Stephen,Thing / Benjamin J. Gr,55
Captain Marvel / Capta,Thing / Benjamin J. Gr,12
Makkari / Mike Khary / I,Thing / Benjamin J. Gr,7
Medusa / Medusalith Am,Thing / Benjamin J. Gr,95
Molecule Man / Owen Re,Thing / Benjamin J. Gr,21
Snowbird / Narya / Anne,Thing / Benjamin J. Gr,6
Dagger / Tandy Bowen,Thing / Benjamin J. Gr,5
Ka-zar / Kevin Plunder,Thing / Benjamin J. Gr,9
Mr. Fantastic Doppel,Thing / Benjamin J. Gr,7
Banshee / Sean Cassidy,Thing / Benjamin J. Gr,9
Triathlon / Delroy Gar,Thing / Benjamin J. Gr,5
Sunfire / Shiro Yoshid,Thing / Benjamin J. Gr,5
Swordsman / Jacques Du,Thing / Benjamin J. Gr,6
Mantis / ? Brandt,Thing / Benjamin J. Gr,9
Moondragon / Heather D,Thing / Benjamin J. Gr,25
Living Lightning / Mig,Thing / Benjamin J. Gr,13
Forge,Thing / Benjamin J. Gr,8
Quasar Iii / Wendell V,Thing / Benjamin J. Gr,44
Usagent / Captain John,Thing / Benjamin J. Gr,13
Puck / Eugene Milton J,Thing / Benjamin J. Gr,11
Northstar / Jean-paul,Thing / Benjamin J. Gr,13
Iron Man Doppelgange,Thing / Benjamin J. Gr,6
Wolfsbane / Rahne Sinc,Thing / Benjamin J. Gr,9
Wild Child / Kyle Gibn,Thing / Benjamin J. Gr,6
Loki [asgardian],Thing / Benjamin J. Gr,10
Hellstorm / Daimon Hel,Thing / Benjamin J. Gr,6
Volcana / Marsha Rosen,Thing / Benjamin J. Gr,12
Triton,Thing / Benjamin J. Gr,50
Cannonball Ii / Sam Gu,Thing / Benjamin J. Gr,10
Apocalypse / En Sabah,Thing / Benjamin J. Gr,5
"Ross, Gen. Thaddeus",Thing / Benjamin J. Gr,13
Lockjaw [inhuman],Thing / Benjamin J. Gr,44
"Leeds, Betty Brant",Thing / Benjamin J. Gr,9
Mole Man / Harvey Rupe,Thing / Benjamin J. Gr,26
"Norriss, Sister Barb",Thing / Benjamin J. Gr,11
Hellcat / Patsy Walker,Thing / Benjamin J. Gr,14
Black Widow / Natasha,Thing / Benjamin J. Gr,40
Gargoyle Ii / Isaac Ch,Thing / Benjamin J. Gr,7
Black Cat / Felicia Ha,Thing / Benjamin J. Gr,5
"Urich, Ben",Thing / Benjamin J. Gr,8
Iron Fist / Daniel Ran,Thing / Benjamin J. Gr,12
"Cage, Luke / Carl Luca",Thing / Benjamin J. Gr,19
Moon Knight / Marc Spe,Thing / Benjamin J. Gr,14
Pip / Prince Gofern,Thing / Benjamin J. Gr,9
Shaman / Michael Twoyo,Thing / Benjamin J. Gr,18
"De La Fontaine, Cont",Thing / Benjamin J. Gr,5
"Richards, Franklin B",Thing / Benjamin J. Gr,198
Daredevil / Matt Murdo,Thing / Benjamin J. Gr,61
Thor / Dr. Donald Blak,Thing / Benjamin J. Gr,126
Jocasta,Thing / Benjamin J. Gr,5
Ultron,Thing / Benjamin J. Gr,22
Invisible Woman / Sue,Ultron,5
Invisible Woman / Sue,Forgotten One / Gilgam,11
Invisible Woman / Sue,"Jarvis, Edwin",41
Invisible Woman / Sue,Nightcrawler / Kurt Wa,17
Invisible Woman / Sue,Beast / Henry &hank& P,54
Invisible Woman / Sue,Magneto / Magnus / Eric,11
Invisible Woman / Sue,"Cage, Luke / Carl Luca",17
Invisible Woman / Sue,"Norriss, Sister Barb",7
Invisible Woman / Sue,"Jones, Richard Milho",14
Invisible Woman / Sue,Nova Ii / Frankie Raye,34
Invisible Woman / Sue,Quasar Iii / Wendell V,36
Invisible Woman / Sue,"Harkness, Agatha",51
Invisible Woman / Sue,Black Widow / Natasha,33
Invisible Woman / Sue,Dr. Strange / Stephen,47
Invisible Woman / Sue,Gee / Alex Power,14
Invisible Woman / Sue,Polaris / Lorna Dane,9
Invisible Woman / Sue,Iron Fist / Daniel Ran,13
Invisible Woman / Sue,Darkstar / Laynia Serg,8
Invisible Woman / Sue,Phoenix Iii / Rachel S,5
Invisible Woman / Sue,Luna / Luna Maximoff [,8
Invisible Woman / Sue,"Page, Karen",6
Invisible Woman / Sue,Gladiator Ii,8
Invisible Woman / Sue,Lilandra Neramani [s,6
Invisible Woman / Sue,Sasquatch / Walter Lan,31
Invisible Woman / Sue,Leader / Sam Sterns,5
Invisible Woman / Sue,Gambit / Remy Lebeau,14
Invisible Woman / Sue,"Nelson, Franklin Fog",8
Invisible Woman / Sue,Human Torch Android / ,6
Invisible Woman / Sue,Sersi / Sylvia,13
Invisible Woman / Sue,Dazzler Ii / Allison B,12
Invisible Woman / Sue,"Banner, Betty Ross T",9
Invisible Woman / Sue,Klaw / Ulysses Klaw,15
Invisible Woman / Sue,Triathlon / Delroy Gar,6
Invisible Woman / Sue,Hercules [greek God],39
Invisible Woman / Sue,Dr. Doom / Victor Von,96
Invisible Woman / Sue,Iceman / Robert Bobby,39
Invisible Woman / Sue,Usagent / Captain John,12
Invisible Woman / Sue,Black Cat / Felicia Ha,5
Invisible Woman / Sue,Moon Knight / Marc Spe,12
Invisible Woman / Sue,Forge,8
Invisible Woman / Sue,Warlock Iii,6
Invisible Woman / Sue,Sunspot / Roberto Daco,6
Invisible Woman / Sue,High Evolutionary / He,5
Invisible Woman / Sue,"Dugan, Timothy Aloyi",10
Invisible Woman / Sue,Titania Ii / Mary Skee,9
Invisible Woman / Sue,Black Bolt / Blackanto,48
Invisible Woman / Sue,Maximus [inhuman],18
Invisible Woman / Sue,Captain Marvel / Capta,7
Invisible Woman / Sue,Ghost Rider Ii / Johnn,6
Invisible Woman / Sue,Colossus Ii / Peter Ra,35
Invisible Woman / Sue,Hellcat / Patsy Walker,13
Invisible Woman / Sue,Nighthawk Ii / Kyle Ri,5
Invisible Woman / Sue,Gorgon [inhuman],47
Invisible Woman / Sue,Karnak [inhuman],44
Invisible Woman / Sue,Shadowcat / Katherine,15
Invisible Woman / Sue,"Robertson, Joe",9
Invisible Woman / Sue,Firebird / Bonita Juar,7
Invisible Woman / Sue,Sandman / William Bake,29
Invisible Woman / Sue,Binary / Carol Danvers,8
Invisible Woman / Sue,"Le Fey, Morgan",5
Invisible Woman / Sue,Falcon / Sam Wilson,13
Invisible Woman / Sue,Rage / Elvin Daryl Hal,5
Invisible Woman / Sue,Ant-man / Dr. Henry J.,67
Invisible Woman / Sue,Hela [asgardian],5
Invisible Woman / Sue,Odin [asgardian],9
Invisible Woman / Sue,Longshot,5
Invisible Woman / Sue,Thanos Doppelganger,10
Invisible Woman / Sue,Warlock Ii / Adam Warl,12
Invisible Woman / Sue,Dr. Druid / Anthony Lu,15
Invisible Woman / Sue,Professor X / Charles,43
Invisible Woman / Sue,Moondragon / Heather D,19
Invisible Woman / Sue,Gamora,10
Invisible Woman / Sue,"Hudson, Heather",15
Invisible Woman / Sue,Thanos,12
Invisible Woman / Sue,Captain Marvel Ii / Mo,24
Invisible Woman / Sue,Dr. Octopus / Otto Oct,6
Invisible Woman / Sue,"Osborn, Liz Allan",6
Invisible Woman / Sue,"Watson, Anna",5
Invisible Woman / Sue,"Parker, May",13
Invisible Woman / Sue,"Thompson, Eugene Fla",7
"Summers, Nathan Chri",Invisible Woman / Sue,6
"Ross, Gen. Thaddeus",Invisible Woman / Sue,15
Dagger / Tandy Bowen,Invisible Woman / Sue,8
Crystal [inhuman],Invisible Woman / Sue,96
"Jameson, J. Jonah",Invisible Woman / Sue,25
Thor / Dr. Donald Blak,Invisible Woman / Sue,111
Mantis / ? Brandt,Invisible Woman / Sue,5
Triton,Invisible Woman / Sue,38
Gargoyle Ii / Isaac Ch,Invisible Woman / Sue,7
Daredevil / Matt Murdo,Invisible Woman / Sue,58
Jack Of Hearts / Jack,Invisible Woman / Sue,5
Medusa / Medusalith Am,Invisible Woman / Sue,68
Spider-woman Ii / Juli,Invisible Woman / Sue,6
Ghost Rider Iii / Dan,Invisible Woman / Sue,5
Pharaoh Rama-tut,Invisible Woman / Sue,15
Green Goblin / Norman,Invisible Woman / Sue,6
X-man / Nathan Grey,Invisible Woman / Sue,5
Strong Guy / Guido Car,Invisible Woman / Sue,14
Black Knight V / Dane,Invisible Woman / Sue,27
Multiple Man / James A,Invisible Woman / Sue,6
Collector / Taneleer T,Invisible Woman / Sue,5
Sunfire / Shiro Yoshid,Invisible Woman / Sue,6
Guardian / James Macdo,Invisible Woman / Sue,11
Snowbird / Narya / Anne,Invisible Woman / Sue,9
Captain Britain / Bria,Invisible Woman / Sue,5
Machine Man / X-51,Invisible Woman / Sue,8
Doc Samson / Dr. Leona,Invisible Woman / Sue,9
Vanguard / Nicolai Kry,Invisible Woman / Sue,6
Shaman / Michael Twoyo,Invisible Woman / Sue,18
Fixer Ii / Paul Norber,Invisible Woman / Sue,7
Wong,Invisible Woman / Sue,7
"Knight, Misty",Invisible Woman / Sue,6
Apocalypse / En Sabah,Invisible Woman / Sue,7
Human Torch / Johnny S,Invisible Woman / Sue,694
Ghaur [deviant],Invisible Woman / Sue,5
Makkari / Mike Khary / I,Invisible Woman / Sue,5
Cyclops / Scott Summer,Invisible Woman / Sue,46
Firelord / Pyreus Kril,Invisible Woman / Sue,6
Mole Man / Harvey Rupe,Invisible Woman / Sue,23
Mephisto,Invisible Woman / Sue,10
Cannonball Ii / Sam Gu,Invisible Woman / Sue,11
Mr. Fantastic Doppel,Invisible Woman / Sue,7
Magus,Invisible Woman / Sue,14
Banshee / Sean Cassidy,Invisible Woman / Sue,6
Ms. Marvel Ii / Sharon,Invisible Woman / Sue,46
Swordsman / Jacques Du,Invisible Woman / Sue,5
Wolfsbane / Rahne Sinc,Invisible Woman / Sue,9
Silhouette,Invisible Woman / Sue,5
Puck / Eugene Milton J,Invisible Woman / Sue,9
Aurora / Jeanne-marie,Invisible Woman / Sue,13
Drax / Arthur Douglas,Invisible Woman / Sue,11
Iron Man Doppelgange,Invisible Woman / Sue,6
Darkhawk / Chris Powel,Invisible Woman / Sue,9
Loki [asgardian],Invisible Woman / Sue,8
Beetle / Abner Ronald,Invisible Woman / Sue,10
Moonstone Ii / Karla S,Invisible Woman / Sue,8
Citizen V Ii / Helmut,Invisible Woman / Sue,5
Power Man / Erik Joste,Invisible Woman / Sue,7
Bishop  / ,Invisible Woman / Sue,7
"Masters, Alicia Reis",Invisible Woman / Sue,141
Wizard / Bentley Wittm,Invisible Woman / Sue,33
Living Lightning / Mig,Invisible Woman / Sue,12
Havok / Alex Summers,Invisible Woman / Sue,19
"Watson-parker, Mary",Invisible Woman / Sue,8
"Fury, Col. Nicholas",Invisible Woman / Sue,25
Lyja Lazerfist [skru,Invisible Woman / Sue,83
Beyonder,Invisible Woman / Sue,8
Puppet Master / Philli,Invisible Woman / Sue,27
"Urich, Ben",Invisible Woman / Sue,5
Lockjaw [inhuman],Invisible Woman / Sue,38
Northstar / Jean-paul,Invisible Woman / Sue,14
Screaming Mimi / Melis,Invisible Woman / Sue,9
Ant-man Ii / Scott Har,Invisible Woman / Sue,45
Pip / Prince Gofern,Invisible Woman / Sue,8
Starfox / Eros,Invisible Woman / Sue,15
"Richards, Franklin B",Invisible Woman / Sue,230
"Leeds, Betty Brant",Invisible Woman / Sue,9
Molecule Man / Owen Re,Invisible Woman / Sue,9
Punisher Ii / Frank Ca,Black Cat / Felicia Ha,7
Punisher Ii / Frank Ca,"Cage, Luke / Carl Luca",9
Punisher Ii / Frank Ca,"Robertson, Joe",17
Punisher Ii / Frank Ca,"Leeds, Betty Brant",7
Punisher Ii / Frank Ca,"Nelson, Franklin Fog",6
Punisher Ii / Frank Ca,Black Widow / Natasha,14
Punisher Ii / Frank Ca,Cloak / Tyrone Johnson,13
Punisher Ii / Frank Ca,Moon Knight / Marc Spe,22
Punisher Ii / Frank Ca,"Cushing, Kate",6
Punisher Ii / Frank Ca,"Jameson, J. Jonah",18
Punisher Ii / Frank Ca,"Grant, Gloria Glory",6
Punisher Ii / Frank Ca,"Osborn, Harry",8
Punisher Ii / Frank Ca,Arranger / ,12
Punisher Ii / Frank Ca,"Knight, Misty",5
Punisher Ii / Frank Ca,Kingpin / Wilson Fisk,40
Punisher Ii / Frank Ca,"Osborn, Liz Allan",5
Punisher Ii / Frank Ca,"Watson-parker, Mary",24
Ghost Rider Iii / Dan,Punisher Ii / Frank Ca,7
"Urich, Ben",Punisher Ii / Frank Ca,10
Gee / Alex Power,Punisher Ii / Frank Ca,5
"Fury, Col. Nicholas",Punisher Ii / Frank Ca,9
Daredevil / Matt Murdo,Punisher Ii / Frank Ca,32
Darkhawk / Chris Powel,Punisher Ii / Frank Ca,5
Dagger / Tandy Bowen,Punisher Ii / Frank Ca,16
Hammerhead,Punisher Ii / Frank Ca,8
Tombstone / Lonnie Tho,Punisher Ii / Frank Ca,13
"Parker, May",Punisher Ii / Frank Ca,9
"Thompson, Eugene Fla",Punisher Ii / Frank Ca,8
Beast / Henry &hank& P,Banshee / Sean Cassidy,45
Beast / Henry &hank& P,Human Torch / Johnny S,57
Beast / Henry &hank& P,Meggan,6
Beast / Henry &hank& P,Apocalypse / En Sabah,37
Beast / Henry &hank& P,Quasar Iii / Wendell V,26
Beast / Henry &hank& P,Darkstar / Laynia Serg,7
Beast / Henry &hank& P,Doc Samson / Dr. Leona,5
Beast / Henry &hank& P,Firebird / Bonita Juar,6
Beast / Henry &hank& P,Sunfire / Shiro Yoshid,11
Beast / Henry &hank& P,Dr. Strange / Stephen,50
Beast / Henry &hank& P,"Jones, Gabe",6
Beast / Henry &hank& P,"Hudson, Heather",9
Beast / Henry &hank& P,Thanos Doppelganger,6
Beast / Henry &hank& P,Hercules [greek God],42
Beast / Henry &hank& P,Ghaur [deviant],5
Beast / Henry &hank& P,Captain Marvel Ii / Mo,11
Beast / Henry &hank& P,Jocasta,28
Beast / Henry &hank& P,"Cage, Luke / Carl Luca",10
Beast / Henry &hank& P,Ant-man / Dr. Henry J.,95
Beast / Henry &hank& P,Mole Man / Harvey Rupe,8
Beast / Henry &hank& P,High Evolutionary / He,7
Beast / Henry &hank& P,Toad / Mortimer Toynbe,20
Beast / Henry &hank& P,Callisto,6
Beast / Henry &hank& P,Sabretooth / Victor Cr,21
Beast / Henry &hank& P,Wolfsbane / Rahne Sinc,29
Beast / Henry &hank& P,Hellcat / Patsy Walker,37
Beast / Henry &hank& P,Sersi / Sylvia,16
Beast / Henry &hank& P,Sauron / Dr. Karl Lyko,11
Beast / Henry &hank& P,Stryfe,9
Beast / Henry &hank& P,Strong Guy / Guido Car,21
Beast / Henry &hank& P,Rictor / Julio Esteban,34
Beast / Henry &hank& P,Nightcrawler / Kurt Wa,49
Beast / Henry &hank& P,Black King / Sebastian,6
Beast / Henry &hank& P,Falcon / Sam Wilson,31
Beast / Henry &hank& P,Deathbird [shi'ar],12
Beast / Henry &hank& P,Redwing,9
Beast / Henry &hank& P,Dagger / Tandy Bowen,6
Beast / Henry &hank& P,Longshot,9
Beast / Henry &hank& P,"Summers, Madelyne Ma",9
Beast / Henry &hank& P,Spiral,11
Beast / Henry &hank& P,"Richards, Franklin B",21
Beast / Henry &hank& P,Northstar / Jean-paul,10
Beast / Henry &hank& P,Lilandra Neramani [s,17
Beast / Henry &hank& P,Bishop  / ,56
Beast / Henry &hank& P,Shadowcat / Katherine,29
Beast / Henry &hank& P,"Hunter, Stevie",6
Beast / Henry &hank& P,"Harkness, Agatha",10
Beast / Henry &hank& P,Sasquatch / Walter Lan,16
Beast / Henry &hank& P,Wild Child / Kyle Gibn,7
Beast / Henry &hank& P,Puck / Eugene Milton J,11
Beast / Henry &hank& P,Gamora,8
Beast / Henry &hank& P,Thanos,9
Beast / Henry &hank& P,Pharaoh Rama-tut,10
Beast / Henry &hank& P,Gambit / Remy Lebeau,108
Beast / Henry &hank& P,"Masters, Alicia Reis",10
Beast / Henry &hank& P,Mad Dog / Colonel Buzz,15
Beast / Henry &hank& P,Ghost Rider Ii / Johnn,10
Beast / Henry &hank& P,Karnak [inhuman],9
Beast / Henry &hank& P,Thor / Dr. Donald Blak,90
Beast / Henry &hank& P,Drax / Arthur Douglas,7
Beast / Henry &hank& P,Hellstorm / Daimon Hel,20
Beast / Henry &hank& P,White Queen / Emma Fro,6
Beast / Henry &hank& P,Enchantress / Amora / He,13
Beast / Henry &hank& P,Dr. Doom / Victor Von,15
Beast / Henry &hank& P,Attuma,8
Beast / Henry &hank& P,Sandman / William Bake,6
Beast / Henry &hank& P,"Gyrich, Henry Peter",19
Beast / Henry &hank& P,Collector / Taneleer T,7
Beast / Henry &hank& P,Puppet Master / Philli,6
Beast / Henry &hank& P,Dazzler Ii / Allison B,21
Ka-zar / Kevin Plunder,Beast / Henry &hank& P,10
"Jameson, J. Jonah",Beast / Henry &hank& P,15
"Cortez, Fabian",Beast / Henry &hank& P,6
Guardian / James Macdo,Beast / Henry &hank& P,6
Ant-man Ii / Scott Har,Beast / Henry &hank& P,7
Aurora / Jeanne-marie,Beast / Henry &hank& P,8
Medusa / Medusalith Am,Beast / Henry &hank& P,8
Boomer / Tabitha Smith,Beast / Henry &hank& P,48
"Tilby, Trish / Patrici",Beast / Henry &hank& P,39
Siryn / Theresa Rourke,Beast / Henry &hank& P,15
Professor X / Charles,Beast / Henry &hank& P,188
Triton,Beast / Henry &hank& P,5
Black Bolt / Blackanto,Beast / Henry &hank& P,9
Iron Man Doppelgange,Beast / Henry &hank& P,7
Silhouette,Beast / Henry &hank& P,6
Mr. Sinister / Nathan,Beast / Henry &hank& P,13
Odin [asgardian],Beast / Henry &hank& P,5
Iron Fist / Daniel Ran,Beast / Henry &hank& P,9
Gorgon [inhuman],Beast / Henry &hank& P,9
Machine Man / X-51,Beast / Henry &hank& P,7
Phoenix Iii / Rachel S,Beast / Henry &hank& P,6
Corsair,Beast / Henry &hank& P,5
Juggernaut / Cain Mark,Beast / Henry &hank& P,14
Hyperion,Beast / Henry &hank& P,10
Whizzer Ii / Stanley S,Beast / Henry &hank& P,9
Captain Marvel / Capta,Beast / Henry &hank& P,8
Captain Britain / Bria,Beast / Henry &hank& P,9
Vanguard / Nicolai Kry,Beast / Henry &hank& P,5
Gargoyle Ii / Isaac Ch,Beast / Henry &hank& P,53
"Mactaggert, Moira Ki",Beast / Henry &hank& P,35
Lockjaw [inhuman],Beast / Henry &hank& P,7
Polaris / Lorna Dane,Beast / Henry &hank& P,69
Zabu,Beast / Henry &hank& P,5
Zero,Beast / Henry &hank& P,7
Colossus Ii / Peter Ra,Beast / Henry &hank& P,85
"Dugan, Timothy Aloyi",Beast / Henry &hank& P,8
Havok / Alex Summers,Beast / Henry &hank& P,72
Domino Iii / Beatrice / ,Beast / Henry &hank& P,7
Gladiator Ii,Beast / Henry &hank& P,5
X-man / Nathan Grey,Beast / Henry &hank& P,6
"Nelson, Franklin Fog",Beast / Henry &hank& P,6
Iceman / Robert Bobby,Beast / Henry &hank& P,319
Magneto / Magnus / Eric,Beast / Henry &hank& P,51
Caliban / ,Beast / Henry &hank& P,29
Firefist / Rusty Colli,Beast / Henry &hank& P,35
"Maddicks, Arthur Art",Beast / Henry &hank& P,32
Marrow / Sarah,Beast / Henry &hank& P,27
Absorbing Man / Carl C,Beast / Henry &hank& P,5
Skids / Sally Blevins,Beast / Henry &hank& P,34
Leech,Beast / Henry &hank& P,24
Moon Knight / Marc Spe,Beast / Henry &hank& P,9
"Hodge, Cameron",Beast / Henry &hank& P,31
Feral / Maria Callasan,Beast / Henry &hank& P,8
Shatterstar Ii / Gavee,Beast / Henry &hank& P,11
Cannonball Ii / Sam Gu,Beast / Henry &hank& P,60
Thunderbird Ii / James,Beast / Henry &hank& P,12
Sunspot / Roberto Daco,Beast / Henry &hank& P,22
Warlock Iii,Beast / Henry &hank& P,9
Ms. Marvel Ii / Sharon,Beast / Henry &hank& P,5
Magus,Beast / Henry &hank& P,10
Dr. Druid / Anthony Lu,Beast / Henry &hank& P,9
Shaman / Michael Twoyo,Beast / Henry &hank& P,10
Warlock Ii / Adam Warl,Beast / Henry &hank& P,9
Mr. Fantastic Doppel,Beast / Henry &hank& P,7
Nova Ii / Frankie Raye,Beast / Henry &hank& P,5
Pip / Prince Gofern,Beast / Henry &hank& P,7
Cyclops / Scott Summer,Beast / Henry &hank& P,317
Multiple Man / James A,Beast / Henry &hank& P,22
Legion Ii / David Hall,Beast / Henry &hank& P,9
"Cooper, Dr. Valerie",Beast / Henry &hank& P,17
Black Widow / Natasha,Beast / Henry &hank& P,39
Dr. Spectrum / Joseph,Beast / Henry &hank& P,9
"Fury, Col. Nicholas",Beast / Henry &hank& P,29
Stingray / Dr. Walter,Beast / Henry &hank& P,5
Black Knight V / Dane,Beast / Henry &hank& P,25
Binary / Carol Danvers,Beast / Henry &hank& P,36
"Jones, Richard Milho",Beast / Henry &hank& P,13
Moondragon / Heather D,Beast / Henry &hank& P,60
Usagent / Captain John,Beast / Henry &hank& P,14
Living Lightning / Mig,Beast / Henry &hank& P,12
Rage / Elvin Daryl Hal,Beast / Henry &hank& P,10
Spider-woman Ii / Juli,Beast / Henry &hank& P,13
Darkhawk / Chris Powel,Beast / Henry &hank& P,12
Starfox / Eros,Beast / Henry &hank& P,9
Nighthawk Ii / Kyle Ri,Beast / Henry &hank& P,12
Clea,Beast / Henry &hank& P,5
Crystal [inhuman],Beast / Henry &hank& P,33
"Jarvis, Edwin",Beast / Henry &hank& P,73
Wong,Beast / Henry &hank& P,14
Daredevil / Matt Murdo,Beast / Henry &hank& P,38
Forge,Beast / Henry &hank& P,33
"Summers, Nathan Chri",Beast / Henry &hank& P,78
"Norriss, Sister Barb",Beast / Henry &hank& P,55
Ghost Rider Iii / Dan,Beast / Henry &hank& P,6
Ghost Rider Iii / Dan,Dr. Strange / Stephen,17
Ghost Rider Iii / Dan,Mephisto,10
Ghost Rider Iii / Dan,Ghost Rider Ii / Johnn,30
Ghost Rider Iii / Dan,Gambit / Remy Lebeau,5
Ghost Rider Iii / Dan,Cyclops / Scott Summer,6
Ghost Rider Iii / Dan,"Watson-parker, Mary",5
Ghost Rider Iii / Dan,"Summers, Nathan Chri",9
Ghost Rider Iii / Dan,Hobgoblin V / Jason Ph,11
Iron Fist / Daniel Ran,Ghost Rider Iii / Dan,6
Cyclops / Scott Summer,Loki [asgardian],6
Cyclops / Scott Summer,Forge,35
Cyclops / Scott Summer,"Mactaggert, Moira Ki",71
Cyclops / Scott Summer,Marrow / Sarah,20
Cyclops / Scott Summer,Firelord / Pyreus Kril,5
Cyclops / Scott Summer,Wild Child / Kyle Gibn,9
Cyclops / Scott Summer,Gambit / Remy Lebeau,86
Cyclops / Scott Summer,Skids / Sally Blevins,35
Cyclops / Scott Summer,Rictor / Julio Esteban,34
Cyclops / Scott Summer,Black Knight V / Dane,16
Cyclops / Scott Summer,Hercules [greek God],26
Cyclops / Scott Summer,"Cage, Luke / Carl Luca",6
Cyclops / Scott Summer,Absorbing Man / Carl C,12
Cyclops / Scott Summer,Enchantress / Amora / He,12
Cyclops / Scott Summer,Phoenix Iii / Rachel S,15
Cyclops / Scott Summer,"Summers, Madelyne Ma",28
Cyclops / Scott Summer,Mirage Ii / Danielle M,10
Cyclops / Scott Summer,Warlock Ii / Adam Warl,14
Cyclops / Scott Summer,"Masters, Alicia Reis",8
Cyclops / Scott Summer,Banshee / Sean Cassidy,109
Cyclops / Scott Summer,Molecule Man / Owen Re,10
Cyclops / Scott Summer,Dr. Octopus / Otto Oct,13
Cyclops / Scott Summer,Daytripper / Amanda Se,11
Cyclops / Scott Summer,Black King / Sebastian,18
Cyclops / Scott Summer,"Gyrich, Henry Peter",6
Cyclops / Scott Summer,"Jarvis, Edwin",7
Cyclops / Scott Summer,"Summers, Nathan Chri",87
Cyclops / Scott Summer,Bishop  / ,54
Cyclops / Scott Summer,Juggernaut / Cain Mark,17
Cyclops / Scott Summer,White Queen / Emma Fro,11
Cyclops / Scott Summer,"Knight, Misty",15
Cyclops / Scott Summer,Boomer / Tabitha Smith,45
Cyclops / Scott Summer,"Tilby, Trish / Patrici",33
Cyclops / Scott Summer,Ch'od,19
Cyclops / Scott Summer,"Hunter, Stevie",13
Cyclops / Scott Summer,Domino Iii / Beatrice / ,10
Cyclops / Scott Summer,Leech,24
Cyclops / Scott Summer,X-man / Nathan Grey,16
Cyclops / Scott Summer,Feral / Maria Callasan,6
Cyclops / Scott Summer,Shatterstar Ii / Gavee,11
Cyclops / Scott Summer,Siryn / Theresa Rourke,17
Cyclops / Scott Summer,Polaris / Lorna Dane,96
Cyclops / Scott Summer,Shaman / Michael Twoyo,19
Cyclops / Scott Summer,Ant-man / Dr. Henry J.,27
Cyclops / Scott Summer,Silhouette,6
Cyclops / Scott Summer,Moon Knight / Marc Spe,6
Cyclops / Scott Summer,Pharaoh Rama-tut,11
Cyclops / Scott Summer,"Jones, Gabe",5
Cyclops / Scott Summer,"Dugan, Timothy Aloyi",5
Cyclops / Scott Summer,Multiple Man / James A,28
Cyclops / Scott Summer,Stryfe,11
Cyclops / Scott Summer,Zero,8
Cyclops / Scott Summer,Havok / Alex Summers,110
Cyclops / Scott Summer,Apocalypse / En Sabah,56
Cyclops / Scott Summer,Gorgon [inhuman],6
Cyclops / Scott Summer,Hellcat / Patsy Walker,6
Cyclops / Scott Summer,Thor / Dr. Donald Blak,40
Cyclops / Scott Summer,"Wing, Colleen",10
Cyclops / Scott Summer,Professor X / Charles,308
Cyclops / Scott Summer,Thunderbird Ii / James,15
Cyclops / Scott Summer,Spiral,9
Cyclops / Scott Summer,Gamora,12
Cyclops / Scott Summer,"Hudson, Heather",21
Cyclops / Scott Summer,Thanos,17
Cyclops / Scott Summer,Longshot,12
Magneto / Magnus / Eric,Cyclops / Scott Summer,72
Lilandra Neramani [s,Cyclops / Scott Summer,49
Nightcrawler / Kurt Wa,Cyclops / Scott Summer,158
"Cooper, Dr. Valerie",Cyclops / Scott Summer,21
"Banner, Betty Ross T",Cyclops / Scott Summer,5
Guardian / James Macdo,Cyclops / Scott Summer,9
Iceman / Robert Bobby,Cyclops / Scott Summer,299
"Hodge, Cameron",Cyclops / Scott Summer,34
Karnak [inhuman],Cyclops / Scott Summer,6
Black Widow / Natasha,Cyclops / Scott Summer,16
