Source,Target,Type,Id,Label,timeset,Weight
TRITON,"FURY, COL. NICHOLAS",Undirected,855284,,,6
TRITON,MAXIMUS [INHUMAN],Undirected,781127,,,43
TRITON,KARNAK [INHUMAN],Undirected,776408,,,90
TRITON,LUNA/LUNA MAXIMOFF [,Undirected,744389,,,15
TRITON,"MASTERS, ALICIA REIS",Undirected,682821,,,6
TRITON,HUMAN TORCH/JOHNNY S,Undirected,645121,,,45
TRITON,DR. DOOM/VICTOR VON,Undirected,645113,,,9
SANDMAN/WILLIAM BAKE,TRITON,Undirected,989976,,,7
"LE FEY, MORGAN",TRITON,Undirected,758343,,,6
STINGRAY/DR. WALTER,TRITON,Undirected,754907,,,11
"RICHARDS, FRANKLIN B",TRITON,Undirected,620536,,,9
"JONES, RICHARD MILHO",TRITON,Undirected,619771,,,5
KARNAK [INHUMAN],LUNA/LUNA MAXIMOFF [,Undirected,824020,,,18
KARNAK [INHUMAN],DR. DOOM/VICTOR VON,Undirected,640559,,,12
KARNAK [INHUMAN],LYJA LAZERFIST [SKRU,Undirected,640557,,,7
KARNAK [INHUMAN],SANDMAN/WILLIAM BAKE,Undirected,634032,,,5
MEDUSA/MEDUSALITH AM,KARNAK [INHUMAN],Undirected,953387,,,113
MEPHISTO,KARNAK [INHUMAN],Undirected,787486,,,6
"FURY, COL. NICHOLAS",KARNAK [INHUMAN],Undirected,782296,,,5
MAXIMUS [INHUMAN],KARNAK [INHUMAN],Undirected,780952,,,48
DAREDEVIL/MATT MURDO,KARNAK [INHUMAN],Undirected,716353,,,14
"MASTERS, ALICIA REIS",KARNAK [INHUMAN],Undirected,640494,,,7
ANT-MAN II/SCOTT HAR,KARNAK [INHUMAN],Undirected,640455,,,8
ICEMAN/ROBERT BOBBY,KARNAK [INHUMAN],Undirected,640340,,,7
ANT-MAN/DR. HENRY J.,KARNAK [INHUMAN],Undirected,620961,,,5
BLACK WIDOW/NATASHA,KARNAK [INHUMAN],Undirected,620786,,,5
"RICHARDS, FRANKLIN B",KARNAK [INHUMAN],Undirected,620543,,,12
HUMAN TORCH/JOHNNY S,KARNAK [INHUMAN],Undirected,607875,,,49
WARLOCK II/ADAM WARL,FIRELORD/PYREUS KRIL,Undirected,1143151,,,9
WARLOCK II/ADAM WARL,BLACK WIDOW/NATASHA,Undirected,1142632,,,8
WARLOCK II/ADAM WARL,MEPHISTO,Undirected,1100239,,,7
WARLOCK II/ADAM WARL,MAGUS,Undirected,949416,,,19
WARLOCK II/ADAM WARL,ICEMAN/ROBERT BOBBY,Undirected,678600,,,9
WARLOCK II/ADAM WARL,SASQUATCH/WALTER LAN,Undirected,670832,,,12
WARLOCK II/ADAM WARL,ANT-MAN/DR. HENRY J.,Undirected,667142,,,5
WARLOCK II/ADAM WARL,SHAMAN/MICHAEL TWOYO,Undirected,667125,,,8
WARLOCK II/ADAM WARL,AURORA/JEANNE-MARIE,Undirected,667120,,,5
WARLOCK II/ADAM WARL,NORTHSTAR/JEAN-PAUL,Undirected,667118,,,5
WARLOCK II/ADAM WARL,MOON KNIGHT/MARC SPE,Undirected,667093,,,6
WARLOCK II/ADAM WARL,GAMBIT/REMY LEBEAU,Undirected,664779,,,5
WARLOCK II/ADAM WARL,GAMORA,Undirected,664768,,,40
WARLOCK II/ADAM WARL,BLACK KNIGHT V/DANE,Undirected,664766,,,7
WARLOCK II/ADAM WARL,STRONG GUY/GUIDO CAR,Undirected,664746,,,11
WARLOCK II/ADAM WARL,USAGENT/CAPTAIN JOHN,Undirected,664742,,,5
WARLOCK II/ADAM WARL,PUCK/EUGENE MILTON J,Undirected,664739,,,5
WARLOCK II/ADAM WARL,PHARAOH RAMA-TUT,Undirected,664723,,,5
WARLOCK II/ADAM WARL,WILD CHILD/KYLE GIBN,Undirected,664719,,,5
WARLOCK II/ADAM WARL,COLOSSUS II/PETER RA,Undirected,664718,,,11
WARLOCK II/ADAM WARL,"HARKNESS, AGATHA",Undirected,591389,,,7
WARLOCK II/ADAM WARL,QUASAR III/WENDELL V,Undirected,591387,,,13
WARLOCK II/ADAM WARL,PROFESSOR X/CHARLES,Undirected,591384,,,11
WARLOCK II/ADAM WARL,"HUDSON, HEATHER",Undirected,591375,,,12
STARFOX/EROS,WARLOCK II/ADAM WARL,Undirected,1141926,,,9
HIGH EVOLUTIONARY/HE,WARLOCK II/ADAM WARL,Undirected,1036857,,,9
HUMAN TORCH/JOHNNY S,WARLOCK II/ADAM WARL,Undirected,937607,,,17
THANOS,WARLOCK II/ADAM WARL,Undirected,726931,,,34
CAPTAIN MARVEL/CAPTA,WARLOCK II/ADAM WARL,Undirected,724161,,,5
HERCULES [GREEK GOD],WARLOCK II/ADAM WARL,Undirected,676856,,,11
NOVA II/FRANKIE RAYE,WARLOCK II/ADAM WARL,Undirected,676448,,,10
DR. DOOM/VICTOR VON,WARLOCK II/ADAM WARL,Undirected,675941,,,13
DRAX/ARTHUR DOUGLAS,WARLOCK II/ADAM WARL,Undirected,675023,,,37
LIVING LIGHTNING/MIG,WARLOCK II/ADAM WARL,Undirected,673973,,,8
"MASTERS, ALICIA REIS",WARLOCK II/ADAM WARL,Undirected,650470,,,5
THANOS DOPPELGANGER,WARLOCK II/ADAM WARL,Undirected,633652,,,9
DARKHAWK/CHRIS POWEL,WARLOCK II/ADAM WARL,Undirected,632660,,,5
DR. DRUID/ANTHONY LU,WARLOCK II/ADAM WARL,Undirected,605138,,,9
PIP/PRINCE GOFERN,WARLOCK II/ADAM WARL,Undirected,604850,,,41
MOONDRAGON/HEATHER D,WARLOCK II/ADAM WARL,Undirected,591676,,,24
HAVOK/ALEX SUMMERS,WARLOCK II/ADAM WARL,Undirected,591318,,,11
POLARIS/LORNA DANE,WARLOCK II/ADAM WARL,Undirected,591237,,,9
JUGGERNAUT/CAIN MARK,LOCKHEED,Undirected,1148103,,,5
JUGGERNAUT/CAIN MARK,BISHOP /,Undirected,1088752,,,5
JUGGERNAUT/CAIN MARK,FERAL/MARIA CALLASAN,Undirected,1052009,,,5
JUGGERNAUT/CAIN MARK,SHADOWCAT/KATHERINE,Undirected,1035457,,,10
JUGGERNAUT/CAIN MARK,NIGHTCRAWLER/KURT WA,Undirected,1006573,,,16
JUGGERNAUT/CAIN MARK,PROFESSOR X/CHARLES,Undirected,881634,,,21
JUGGERNAUT/CAIN MARK,"SUMMERS, NATHAN CHRI",Undirected,854120,,,6
JUGGERNAUT/CAIN MARK,THUNDERBIRD II/JAMES,Undirected,854111,,,5
JUGGERNAUT/CAIN MARK,TOAD/MORTIMER TOYNBE,Undirected,759392,,,7
JUGGERNAUT/CAIN MARK,PHOENIX III/RACHEL S,Undirected,697900,,,6
ICEMAN/ROBERT BOBBY,JUGGERNAUT/CAIN MARK,Undirected,1087604,,,17
CANNONBALL II/SAM GU,JUGGERNAUT/CAIN MARK,Undirected,1051506,,,11
SHATTERSTAR II/GAVEE,JUGGERNAUT/CAIN MARK,Undirected,854110,,,5
GAMBIT/REMY LEBEAU,JUGGERNAUT/CAIN MARK,Undirected,752230,,,7
SIRYN/THERESA ROURKE,JUGGERNAUT/CAIN MARK,Undirected,720313,,,12
DEADPOOL/JACK/WADE W,JUGGERNAUT/CAIN MARK,Undirected,720299,,,7
COLOSSUS II/PETER RA,JUGGERNAUT/CAIN MARK,Undirected,697424,,,14
BANSHEE/SEAN CASSIDY,JUGGERNAUT/CAIN MARK,Undirected,625308,,,11
PROFESSOR X/CHARLES,CALLISTO,Undirected,1148161,,,12
PROFESSOR X/CHARLES,"MACTAGGERT, MOIRA KI",Undirected,1067520,,,83
PROFESSOR X/CHARLES,HUSK/PAIGE GUTHRIE,Undirected,1049255,,,5
PROFESSOR X/CHARLES,USAGENT/CAPTAIN JOHN,Undirected,1024432,,,6
PROFESSOR X/CHARLES,ANT-MAN/DR. HENRY J.,Undirected,1012454,,,24
PROFESSOR X/CHARLES,DAREDEVIL/MATT MURDO,Undirected,951299,,,17
PROFESSOR X/CHARLES,RICTOR/JULIO ESTEBAN,Undirected,924230,,,13
PROFESSOR X/CHARLES,COLOSSUS II/PETER RA,Undirected,914166,,,236
PROFESSOR X/CHARLES,BULLDOZER/HENRY CAMP,Undirected,913743,,,10
PROFESSOR X/CHARLES,ULTRON,Undirected,912971,,,9
PROFESSOR X/CHARLES,TITANIA II/MARY SKEE,Undirected,912323,,,8
PROFESSOR X/CHARLES,VOLCANA/MARSHA ROSEN,Undirected,912316,,,9
PROFESSOR X/CHARLES,ABSORBING MAN/CARL C,Undirected,911823,,,12
PROFESSOR X/CHARLES,"SUMMERS, MADELYNE MA",Undirected,899529,,,14
PROFESSOR X/CHARLES,NIGHTCRAWLER/KURT WA,Undirected,898942,,,189
PROFESSOR X/CHARLES,STRONG GUY/GUIDO CAR,Undirected,878757,,,28
PROFESSOR X/CHARLES,SAURON/DR. KARL LYKO,Undirected,865545,,,7
PROFESSOR X/CHARLES,DOMINO III/BEATRICE/,Undirected,848355,,,12
PROFESSOR X/CHARLES,KARMA/XI'AN COY MANH,Undirected,835236,,,14
PROFESSOR X/CHARLES,BEYONDER,Undirected,815593,,,7
PROFESSOR X/CHARLES,WRECKER III/DIRK GAR,Undirected,815282,,,11
PROFESSOR X/CHARLES,DR. OCTOPUS/OTTO OCT,Undirected,815278,,,12
PROFESSOR X/CHARLES,PILEDRIVER II/BRIAN,Undirected,814354,,,11
PROFESSOR X/CHARLES,KLAW/ULYSSES KLAW,Undirected,814336,,,7
PROFESSOR X/CHARLES,DAYTRIPPER/AMANDA SE,Undirected,779694,,,18
PROFESSOR X/CHARLES,WOLFSBANE/RAHNE SINC,Undirected,761144,,,56
PROFESSOR X/CHARLES,BOOMER/TABITHA SMITH,Undirected,761135,,,26
PROFESSOR X/CHARLES,APOCALYPSE/EN SABAH,Undirected,759710,,,19
PROFESSOR X/CHARLES,"SUMMERS, NATHAN CHRI",Undirected,759703,,,40
PROFESSOR X/CHARLES,SKIDS/SALLY BLEVINS,Undirected,747204,,,5
PROFESSOR X/CHARLES,CH'OD,Undirected,722640,,,25
PROFESSOR X/CHARLES,DEATHBIRD [SHI'AR],Undirected,716558,,,14
PROFESSOR X/CHARLES,MOLECULE MAN/OWEN RE,Undirected,698655,,,11
PROFESSOR X/CHARLES,SHATTERSTAR II/GAVEE,Undirected,689705,,,16
PROFESSOR X/CHARLES,SIRYN/THERESA ROURKE,Undirected,689702,,,23
PROFESSOR X/CHARLES,FERAL/MARIA CALLASAN,Undirected,689311,,,6
PROFESSOR X/CHARLES,CALIBAN/,Undirected,688775,,,16
PROFESSOR X/CHARLES,"HUNTER, STEVIE",Undirected,688772,,,23
PROFESSOR X/CHARLES,"HARKNESS, AGATHA",Undirected,679391,,,11
PROFESSOR X/CHARLES,"HUDSON, HEATHER",Undirected,677909,,,20
PROFESSOR X/CHARLES,DR. DOOM/VICTOR VON,Undirected,677903,,,20
PROFESSOR X/CHARLES,THANOS,Undirected,675429,,,14
PROFESSOR X/CHARLES,MOLE MAN/HARVEY RUPE,Undirected,669496,,,6
PROFESSOR X/CHARLES,PHARAOH RAMA-TUT,Undirected,669483,,,10
PROFESSOR X/CHARLES,GAMORA,Undirected,669480,,,11
PROFESSOR X/CHARLES,"JONES, GABE",Undirected,656871,,,5
PROFESSOR X/CHARLES,"FURY, COL. NICHOLAS",Undirected,653870,,,17
PROFESSOR X/CHARLES,"CORTEZ, FABIAN",Undirected,652808,,,6
PROFESSOR X/CHARLES,STRYFE,Undirected,652653,,,10
PROFESSOR X/CHARLES,ZERO,Undirected,652649,,,9
PROFESSOR X/CHARLES,MULTIPLE MAN/JAMES A,Undirected,652647,,,23
PROFESSOR X/CHARLES,FORGE,Undirected,629032,,,42
PROFESSOR X/CHARLES,BLACK WIDOW/NATASHA,Undirected,620427,,,14
PROFESSOR X/CHARLES,SCANNER II,Undirected,618994,,,8
PROFESSOR X/CHARLES,MAGNETO/MAGNUS/ERIC,Undirected,618783,,,86
PROFESSOR X/CHARLES,MARROW/SARAH,Undirected,618738,,,38
PROFESSOR X/CHARLES,SKIN/ANGELO ESPINOSA,Undirected,615710,,,5
PROFESSOR X/CHARLES,MEGGAN,Undirected,612955,,,13
PROFESSOR X/CHARLES,MIRAGE II/DANIELLE M,Undirected,610429,,,40
PROFESSOR X/CHARLES,WHITE QUEEN/EMMA FRO,Undirected,610419,,,21
PROFESSOR X/CHARLES,FALCON/SAM WILSON,Undirected,609961,,,8
PROFESSOR X/CHARLES,THUNDERBIRD II/JAMES,Undirected,605411,,,24
PROFESSOR X/CHARLES,SPIRAL,Undirected,601951,,,5
PROFESSOR X/CHARLES,MOON KNIGHT/MARC SPE,Undirected,600901,,,5
PROFESSOR X/CHARLES,WARLOCK III,Undirected,595887,,,12
PROFESSOR X/CHARLES,MAGMA/AMARA AQUILLA/,Undirected,595886,,,18
PROFESSOR X/CHARLES,CANNONBALL II/SAM GU,Undirected,595885,,,78
PROFESSOR X/CHARLES,PHOENIX III/RACHEL S,Undirected,595882,,,23
PROFESSOR X/CHARLES,SUNSPOT/ROBERTO DACO,Undirected,595879,,,51
PROFESSOR X/CHARLES,BISHOP /,Undirected,581245,,,65
PROFESSOR X/CHARLES,GAMBIT/REMY LEBEAU,Undirected,581244,,,95
PROFESSOR X/CHARLES,BANSHEE/SEAN CASSIDY,Undirected,579760,,,74
PROFESSOR X/CHARLES,ICEMAN/ROBERT BOBBY,Undirected,579309,,,174
TOAD/MORTIMER TOYNBE,PROFESSOR X/CHARLES,Undirected,1089453,,,13
MAGIK/ILLYANA RASPUT,PROFESSOR X/CHARLES,Undirected,1067664,,,39
"KNIGHT, MISTY",PROFESSOR X/CHARLES,Undirected,1047117,,,10
STARFOX/EROS,PROFESSOR X/CHARLES,Undirected,1025391,,,6
DAZZLER II/ALLISON B,PROFESSOR X/CHARLES,Undirected,1016008,,,16
SPIDER-WOMAN/JESSICA,PROFESSOR X/CHARLES,Undirected,997202,,,6
GUARDIAN/JAMES MACDO,PROFESSOR X/CHARLES,Undirected,969956,,,12
POLARIS/LORNA DANE,PROFESSOR X/CHARLES,Undirected,962236,,,74
HUMAN TORCH/JOHNNY S,PROFESSOR X/CHARLES,Undirected,951226,,,60
MR. SINISTER/NATHAN,PROFESSOR X/CHARLES,Undirected,924219,,,9
NORTHSTAR/JEAN-PAUL,PROFESSOR X/CHARLES,Undirected,918941,,,16
LOCKHEED,PROFESSOR X/CHARLES,Undirected,918869,,,21
SNOWBIRD/NARYA/ANNE,PROFESSOR X/CHARLES,Undirected,918624,,,10
PUCK/EUGENE MILTON J,PROFESSOR X/CHARLES,Undirected,918546,,,11
LIZARD/DR. CURTIS CO,PROFESSOR X/CHARLES,Undirected,912887,,,12
BLACK KNIGHT V/DANE,PROFESSOR X/CHARLES,Undirected,869784,,,10
"GYRICH, HENRY PETER",PROFESSOR X/CHARLES,Undirected,849097,,,9
BLACK KING/SEBASTIAN,PROFESSOR X/CHARLES,Undirected,849062,,,21
"DUGAN, TIMOTHY ALOYI",PROFESSOR X/CHARLES,Undirected,845865,,,5
"TILBY, TRISH/PATRICI",PROFESSOR X/CHARLES,Undirected,832563,,,9
MAM'SELLE HEPZIBAH,PROFESSOR X/CHARLES,Undirected,817137,,,25
CAPTAIN MARVEL II/MO,PROFESSOR X/CHARLES,Undirected,815584,,,14
GLADIATOR II,PROFESSOR X/CHARLES,Undirected,812307,,,14
CAPTAIN BRITAIN/BRIA,PROFESSOR X/CHARLES,Undirected,809960,,,15
SABRETOOTH/VICTOR CR,PROFESSOR X/CHARLES,Undirected,806252,,,13
LEGION II/DAVID HALL,PROFESSOR X/CHARLES,Undirected,790156,,,13
"JAMESON, J. JONAH",PROFESSOR X/CHARLES,Undirected,780719,,,7
BINARY/CAROL DANVERS,PROFESSOR X/CHARLES,Undirected,779914,,,23
CYPHER/DOUG RAMSEY,PROFESSOR X/CHARLES,Undirected,763850,,,29
MOONDRAGON/HEATHER D,PROFESSOR X/CHARLES,Undirected,736062,,,18
LILANDRA NERAMANI [S,PROFESSOR X/CHARLES,Undirected,722576,,,67
CORSAIR,PROFESSOR X/CHARLES,Undirected,722561,,,34
RAZA LONGKNIFE,PROFESSOR X/CHARLES,Undirected,722510,,,25
SUNFIRE/SHIRO YOSHID,PROFESSOR X/CHARLES,Undirected,717458,,,17
PUPPET MASTER/PHILLI,PROFESSOR X/CHARLES,Undirected,708089,,,6
"MASTERS, ALICIA REIS",PROFESSOR X/CHARLES,Undirected,708037,,,6
X-MAN/NATHAN GREY,PROFESSOR X/CHARLES,Undirected,696663,,,14
PIP/PRINCE GOFERN,PROFESSOR X/CHARLES,Undirected,677259,,,8
NOVA II/FRANKIE RAYE,PROFESSOR X/CHARLES,Undirected,677106,,,11
DRAX/ARTHUR DOUGLAS,PROFESSOR X/CHARLES,Undirected,668952,,,12
THANOS DOPPELGANGER,PROFESSOR X/CHARLES,Undirected,633653,,,8
"RICHARDS, FRANKLIN B",PROFESSOR X/CHARLES,Undirected,633324,,,16
DARKHAWK/CHRIS POWEL,PROFESSOR X/CHARLES,Undirected,632661,,,6
IRON FIST/DANIEL RAN,PROFESSOR X/CHARLES,Undirected,620242,,,5
MEDUSA/MEDUSALITH AM,PROFESSOR X/CHARLES,Undirected,620032,,,5
"JONES, RICHARD MILHO",PROFESSOR X/CHARLES,Undirected,619806,,,7
SHADOWCAT/KATHERINE,PROFESSOR X/CHARLES,Undirected,618670,,,125
KA-ZAR/KEVIN PLUNDER,PROFESSOR X/CHARLES,Undirected,616265,,,9
ZABU,PROFESSOR X/CHARLES,Undirected,616067,,,5
HAVOK/ALEX SUMMERS,PROFESSOR X/CHARLES,Undirected,612916,,,69
DR. DRUID/ANTHONY LU,PROFESSOR X/CHARLES,Undirected,605137,,,11
AURORA/JEANNE-MARIE,PROFESSOR X/CHARLES,Undirected,605109,,,12
SASQUATCH/WALTER LAN,PROFESSOR X/CHARLES,Undirected,605080,,,22
LIVING LIGHTNING/MIG,PROFESSOR X/CHARLES,Undirected,604812,,,9
QUASAR III/WENDELL V,PROFESSOR X/CHARLES,Undirected,591447,,,14
MAGUS,PROFESSOR X/CHARLES,Undirected,591172,,,11
SHAMAN/MICHAEL TWOYO,PROFESSOR X/CHARLES,Undirected,591042,,,20
HERCULES [GREEK GOD],PROFESSOR X/CHARLES,Undirected,590971,,,19
"JARVIS, EDWIN",PROFESSOR X/CHARLES,Undirected,581222,,,10
"PARKER, MAY","WATSON-PARKER, MARY",Undirected,982173,,,188
"PARKER, MAY",BLACK CAT/FELICIA HA,Undirected,852653,,,30
"PARKER, MAY",LIZARD/DR. CURTIS CO,Undirected,786021,,,14
"PARKER, MAY","OSBORN, LIZ ALLAN",Undirected,750857,,,72
"PARKER, MAY","ROBERTSON, RANDY",Undirected,746315,,,25
"PARKER, MAY","GRANT, GLORIA GLORY",Undirected,746192,,,35
"PARKER, MAY","JAMESON, J. JONAH",Undirected,706420,,,208
"PARKER, MAY",ANT-MAN/DR. HENRY J.,Undirected,654726,,,5
"PARKER, MAY","LEEDS, NED",Undirected,636070,,,42
"PARKER, MAY","MERCADO, JOY",Undirected,594627,,,21
"PARKER, MAY","ROBERTSON, JOE",Undirected,577958,,,105
"PARKER, MAY",SPIDER-MAN CLONE/BEN,Undirected,577828,,,19
"KATZENBERG, NICK","PARKER, MAY",Undirected,790734,,,14
HAMMERHEAD,"PARKER, MAY",Undirected,778274,,,12
"CUSHING, KATE","PARKER, MAY",Undirected,773685,,,20
ARRANGER/,"PARKER, MAY",Undirected,773643,,,10
"URICH, BEN","PARKER, MAY",Undirected,769802,,,25
"OSBORN, HARRY","PARKER, MAY",Undirected,769316,,,81
GREEN GOBLIN/NORMAN,"PARKER, MAY",Undirected,746377,,,31
KINGPIN/WILSON FISK,"PARKER, MAY",Undirected,711787,,,26
"LUBENSKI, NATE","PARKER, MAY",Undirected,660191,,,59
"JAMESON, COL. JOHN","PARKER, MAY",Undirected,654690,,,25
HOBGOBLIN V/JASON PH,"PARKER, MAY",Undirected,639681,,,16
"LEEDS, BETTY BRANT","PARKER, MAY",Undirected,584256,,,122
"PAGE, KAREN","PARKER, MAY",Undirected,584151,,,5
"NELSON, FRANKLIN FOG","PARKER, MAY",Undirected,584111,,,6
SANDMAN/WILLIAM BAKE,"PARKER, MAY",Undirected,583673,,,13
HUMAN TORCH/JOHNNY S,"PARKER, MAY",Undirected,582866,,,25
DAREDEVIL/MATT MURDO,"PARKER, MAY",Undirected,582725,,,19
"THOMPSON, EUGENE FLA","PARKER, MAY",Undirected,576379,,,117
DR. OCTOPUS/OTTO OCT,"PARKER, MAY",Undirected,576339,,,36
"WATSON, ANNA","PARKER, MAY",Undirected,576019,,,82
"ROBERTSON, JOE","JAMESON, J. JONAH",Undirected,1093141,,,286
"ROBERTSON, JOE",SANDMAN/WILLIAM BAKE,Undirected,1065106,,,8
"ROBERTSON, JOE",KINGPIN/WILSON FISK,Undirected,982156,,,37
"ROBERTSON, JOE","GRANT, GLORIA GLORY",Undirected,937779,,,71
"ROBERTSON, JOE","ROBERTSON, RANDY",Undirected,898613,,,45
"ROBERTSON, JOE","URICH, BEN",Undirected,896807,,,66
"ROBERTSON, JOE","MERCADO, JOY",Undirected,881245,,,24
"ROBERTSON, JOE","OSBORN, HARRY",Undirected,805345,,,72
"ROBERTSON, JOE",HAMMERHEAD,Undirected,805178,,,14
"ROBERTSON, JOE",SPIDER-MAN CLONE/BEN,Undirected,751101,,,41
"ROBERTSON, JOE",ARRANGER/,Undirected,711380,,,17
"ROBERTSON, JOE",TOMBSTONE/LONNIE THO,Undirected,711205,,,21
"ROBERTSON, JOE","KATZENBERG, NICK",Undirected,639773,,,15
"ROBERTSON, JOE","LEEDS, NED",Undirected,639709,,,38
"ROBERTSON, JOE","JARVIS, EDWIN",Undirected,630175,,,11
"ROBERTSON, JOE",DAREDEVIL/MATT MURDO,Undirected,630171,,,16
"ROBERTSON, JOE","DUGAN, TIMOTHY ALOYI",Undirected,627055,,,6
"ROBERTSON, JOE",HUMAN TORCH/JOHNNY S,Undirected,608771,,,14
"ROBERTSON, JOE","RICHARDS, FRANKLIN B",Undirected,601561,,,5
"ROBERTSON, JOE","CUSHING, KATE",Undirected,592204,,,34
"ROBERTSON, JOE",HOBGOBLIN V/JASON PH,Undirected,592150,,,21
LIZARD/DR. CURTIS CO,"ROBERTSON, JOE",Undirected,1120444,,,13
"OSBORN, LIZ ALLAN","ROBERTSON, JOE",Undirected,1012648,,,38
ANT-MAN/DR. HENRY J.,"ROBERTSON, JOE",Undirected,884557,,,6
"LEEDS, BETTY BRANT","ROBERTSON, JOE",Undirected,862791,,,114
GREEN GOBLIN/NORMAN,"ROBERTSON, JOE",Undirected,746376,,,27
"LUBENSKI, NATE","ROBERTSON, JOE",Undirected,728464,,,18
BLACK CAT/FELICIA HA,"ROBERTSON, JOE",Undirected,608661,,,28
"JAMESON, COL. JOHN","ROBERTSON, JOE",Undirected,607133,,,22
"NELSON, FRANKLIN FOG","ROBERTSON, JOE",Undirected,607102,,,11
DR. OCTOPUS/OTTO OCT,"ROBERTSON, JOE",Undirected,592133,,,28
"THOMPSON, EUGENE FLA","ROBERTSON, JOE",Undirected,580785,,,73
"WATSON-PARKER, MARY","ROBERTSON, JOE",Undirected,577945,,,186
"WATSON, ANNA","ROBERTSON, JOE",Undirected,577918,,,42
"LEEDS, BETTY BRANT",KINGPIN/WILSON FISK,Undirected,881060,,,25
"LEEDS, BETTY BRANT","MERCADO, JOY",Undirected,859179,,,7
"LEEDS, BETTY BRANT","WATSON-PARKER, MARY",Undirected,833139,,,127
"LEEDS, BETTY BRANT","THOMPSON, EUGENE FLA",Undirected,768229,,,124
"LEEDS, BETTY BRANT",BLACK CAT/FELICIA HA,Undirected,728248,,,22
"LEEDS, BETTY BRANT","CUSHING, KATE",Undirected,717946,,,17
"LEEDS, BETTY BRANT","ROBERTSON, RANDY",Undirected,656535,,,14
"LEEDS, BETTY BRANT","JAMESON, COL. JOHN",Undirected,654675,,,23
"LEEDS, BETTY BRANT","URICH, BEN",Undirected,639112,,,38
"LEEDS, BETTY BRANT",SANDMAN/WILLIAM BAKE,Undirected,636024,,,8
"LEEDS, BETTY BRANT",HUMAN TORCH/JOHNNY S,Undirected,636020,,,16
"LEEDS, BETTY BRANT",LIZARD/DR. CURTIS CO,Undirected,610181,,,9
"LEEDS, BETTY BRANT",HAMMERHEAD,Undirected,593224,,,7
"LEEDS, BETTY BRANT",HOBGOBLIN V/JASON PH,Undirected,592155,,,12
"LEEDS, BETTY BRANT","LEEDS, NED",Undirected,583553,,,52
"LEEDS, BETTY BRANT","WATSON, ANNA",Undirected,583540,,,47
"LEEDS, BETTY BRANT","OSBORN, HARRY",Undirected,578301,,,56
"LEEDS, BETTY BRANT",ICEMAN/ROBERT BOBBY,Undirected,576067,,,5
"JAMESON, J. JONAH","LEEDS, BETTY BRANT",Undirected,1086910,,,178
"OSBORN, LIZ ALLAN","LEEDS, BETTY BRANT",Undirected,1010111,,,69
GREEN GOBLIN/NORMAN,"LEEDS, BETTY BRANT",Undirected,1000712,,,35
"GRANT, GLORIA GLORY","LEEDS, BETTY BRANT",Undirected,998344,,,32
"KATZENBERG, NICK","LEEDS, BETTY BRANT",Undirected,998327,,,8
"LUBENSKI, NATE","LEEDS, BETTY BRANT",Undirected,852560,,,9
DAREDEVIL/MATT MURDO,"LEEDS, BETTY BRANT",Undirected,752402,,,12
ARRANGER/,"LEEDS, BETTY BRANT",Undirected,601334,,,8
SPIDER-MAN CLONE/BEN,"LEEDS, BETTY BRANT",Undirected,577981,,,18
TOMBSTONE/LONNIE THO,"LEEDS, BETTY BRANT",Undirected,577832,,,6
DR. OCTOPUS/OTTO OCT,"LEEDS, BETTY BRANT",Undirected,576345,,,23
KINGPIN/WILSON FISK,"CUSHING, KATE",Undirected,998467,,,9
KINGPIN/WILSON FISK,"OSBORN, LIZ ALLAN",Undirected,757057,,,10
KINGPIN/WILSON FISK,ARRANGER/,Undirected,734096,,,21
KINGPIN/WILSON FISK,"PAGE, KAREN",Undirected,734075,,,28
KINGPIN/WILSON FISK,BLACK CAT/FELICIA HA,Undirected,728378,,,17
KINGPIN/WILSON FISK,HOBGOBLIN V/JASON PH,Undirected,639598,,,7
KINGPIN/WILSON FISK,DAREDEVIL/MATT MURDO,Undirected,630524,,,102
KINGPIN/WILSON FISK,BLACK WIDOW/NATASHA,Undirected,613387,,,15
KINGPIN/WILSON FISK,"LEEDS, NED",Undirected,601318,,,13
KINGPIN/WILSON FISK,"URICH, BEN",Undirected,594542,,,32
KINGPIN/WILSON FISK,"THOMPSON, EUGENE FLA",Undirected,576369,,,21
"GRANT, GLORIA GLORY",KINGPIN/WILSON FISK,Undirected,1037277,,,13
"WATSON, ANNA",KINGPIN/WILSON FISK,Undirected,980994,,,7
"JAMESON, COL. JOHN",KINGPIN/WILSON FISK,Undirected,943721,,,7
"ROBERTSON, RANDY",KINGPIN/WILSON FISK,Undirected,920602,,,7
"NELSON, FRANKLIN FOG",KINGPIN/WILSON FISK,Undirected,822028,,,56
CLOAK/TYRONE JOHNSON,KINGPIN/WILSON FISK,Undirected,819361,,,10
HAMMERHEAD,KINGPIN/WILSON FISK,Undirected,797368,,,11
ANT-MAN/DR. HENRY J.,KINGPIN/WILSON FISK,Undirected,793771,,,7
"JAMESON, J. JONAH",KINGPIN/WILSON FISK,Undirected,785041,,,45
"LUBENSKI, NATE",KINGPIN/WILSON FISK,Undirected,781633,,,10
DR. OCTOPUS/OTTO OCT,KINGPIN/WILSON FISK,Undirected,781611,,,7
"OSBORN, HARRY",KINGPIN/WILSON FISK,Undirected,756775,,,19
BEETLE/ABNER RONALD,KINGPIN/WILSON FISK,Undirected,731649,,,5
